Title,WorkoutType,WorkoutDescription,PlannedDuration,PlannedDistanceInMeters,WorkoutDay,CoachComments,DistanceInMeters,PowerAverage,PowerMax,Energy,AthleteComments,TimeTotalInHours,VelocityAverage,VelocityMax,CadenceAverage,CadenceMax,HeartRateAverage,HeartRateMax,TorqueAverage,TorqueMax,IF,TSS,HRZone1Minutes,HRZone2Minutes,HRZone3Minutes,HRZone4Minutes,HRZone5Minutes,HRZone6Minutes,HRZone7Minutes,HRZone8Minutes,HRZone9Minutes,HRZone10Minutes,PWRZone1Minutes,PWRZone2Minutes,PWRZone3Minutes,PWRZone4Minutes,PWRZone5Minutes,PWRZone6Minutes,PWRZone7Minutes,PWRZone8Minutes,PWRZone9Minutes,PWRZone10Minutes,Rpe,Feeling
Endurance Step Ups,Bike,"Warm Up: -9 minutes Zone 1 Main Set: -3 x 12 minute step ups done as 5 minutes in low zone 3, 5 minutes in high Zone 3, 2 minutes in low Zone 4 with 10 minutes of recovery in Zone 1 after each interval set",1.25,,2022-06-10,These are tough intervals that will really build strength and speed. Each Interval set is 12 minutes long Starting in low Zone 3 and building up to Zone 4 with 10 minutes of recovery after. The interval set is repeated a total of 3 times.,0.0,,,,,1.22348916530609,0.0,,,,146.0,178.0,,,0.711549341205832,68.96,37.0,10.0,11.0,15.0,4.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 2 Run,Run,"Warm up for 5 minutes in zone 1, 65 minutes in zone 2, 5 minutes zone 1 cool down",1.25,,2022-06-11,,15789.7998046875,,,,,2.08402585983276,2.10500001907349,,142.0,,147.0,164.0,,,0.874435586932247,179.79,16.0,100.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
4X500 Endurance Swim,Swim,"Warm up Zone 1: 100 swim, 200 kick 4x500 at IM race pace...keep your HR under control. Rest 1 minute in-between easy Zone 1 cool down: 100",1.20177822113037,2194.56005859375,2022-06-11,You may kick with or without fins,2325.0,,,,,0.848777503967285,0.760798429319372,,25.0,,141.0,165.0,,,1.29352705689639,183.7,16.0,27.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -20 minutes Zone 1 Main Set: -20 minutes Zone 2 -10 minutes Zone 1 -20 minutes high Zone 2 - low Zone 2b -10 minutes Zone 1 -20 minutes Zone 2 -10 minutes Zone 1 -10 minutes high Zone 2 - low Zone 2b -10 minutes Zone 3 -10 minutes Zone 1 Cool Down: -70 minutes Zones 1-2,3.5,,2022-06-12,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. The first 30 minutes of these race intervals are at or just below expected race pace, Second 30 minutes are just above race pace. Third 30 minutes at or just below expected race pace, The Last set is 40 minutes long giving you a longer push to get through the fatigue. Done as 30 minutes high Zone 2-low Zone 2b with the last 10 minutes being in Zone 3. These higher paced intervals will get your muscles used to higher intensity to better set you up on race day.",2689.42993164063,,,,,3.53268504142761,0.210999995470047,,,,139.0,169.0,,,0.649802522629051,170.53,105.0,80.0,13.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 1 Run,Run,30 minutes in zone 1,0.5,,2022-06-12,Nice and easy run!,3415.03002929688,,,,,0.504914164543152,1.87899994850159,,144.0,,136.0,146.0,,,0.748018996236537,30.77,26.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 6X4 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.1,,2022-06-14,,4998.8701171875,,,,,1.05912554264069,1.31099998950958,,130.0,,135.0,173.0,,,0.524399995803833,32.31,6.0,11.0,9.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2022-06-14,,3000.0,,,,,1.07518750402662,0.774393391843056,,25.0,,145.0,169.0,,,1.31759963853857,245.94,20.0,44.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 8X4 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.3,,2022-06-21,,8073.259765625,,,,,0.923984169960022,2.42700004577637,,153.0,,152.0,173.0,,,0.974640117407089,97.06,7.0,27.0,15.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Kick it Into Gear!,Swim,"Warm up Zone 1: 200 swim, 200 kick, 200 pull Main Set: 700 Zone 2b swim concentrating on form and technique 8x150 Zone 4 WITH fins done as: 50 kick on back, 75 sprint 5x100 Zone 2 pull 200 Zone 1 cool down",1.5725791115231,2926.080078125,2022-06-21,"This workout requires fins and paddles as written, but can be done without.",1550.0,,,,,0.633030835787455,0.679526523454625,,24.0,,131.0,152.0,,,1.15625401333562,97.86,23.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Easy Effort spin,Bike,30 minutes in Zone 1,0.5,,2022-06-22,This is designed as a low effort ride with a focus on active recovery. This is a great workout to work on maintaining a high cadence if you are used to keeping it under 88,0.0,,,,,0.522585570812225,0.0,,,,132.0,144.0,,,0.605965930197685,20.91,27.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 2b Long Run,Run,Warm up in zone 1-2 for 10 minutes then do: 4x20 minutes in zone 2b with 3 minutes zone 1-2 recovery in-between cool down for 10 minutes in zone 1-2,1.86666666666667,,2022-06-23,,16021.009765625,,,,,1.87486934661865,2.37400007247925,,143.0,,154.0,170.0,,,0.979769154162999,202.52,9.0,40.0,59.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Broken 500s,Swim,"Warm up Zone 1: 100 swim, 100 kick, 100 Pull 4x50 kick Zone 1 500 Zone 3 free broken done as: 150, 200, 150 on 15 seconds rest 4x100 Zone 2 pull on 20 seconds rest 500 free Zone 3 broken done as: 200, 100, 200 on 15 seconds rest 4x25 Zone 5 sprint 500 free Zone 3 broken done as: 100, 100, 100, 100, 100 on 15 seconds rest 100 Zone 1 easy cool down",1.32499599986606,2377.43994140625,2022-06-23,"This workout requires paddles to be completed as written, but can be done without. You may kick with or without fins",2325.0,,,,,0.853292225731744,0.75609756097561,,25.0,,139.0,164.0,,,1.28668307709606,181.77,25.0,21.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Endurance Swim,Swim,Warm up: 200 Zone 1 easy 8x50 Zone 5 sprint 2x1000 Zone 2b Race Pace! Record your time! 100 easy Zone 1 cool down,1.30020666546292,2468.88012695313,2022-06-25,2700 yards,4000.0,,,,,1.47904417143928,0.751173708920188,,25.0,,144.0,172.0,,,1.27710106659681,308.08,25.0,51.0,9.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -15 minutes Zone 1 Main Set: -4 x 35 minutes at high Zone 2 - mid Zone 2b with 15 minutes of recovery in Zone 1 after each interval Cool Down: -85 minutes Zone 1,5.0,,2022-06-26,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be slightly above the pace you plan on racing at.",2434.84008789063,,,,,5.03083562850952,0.13400000333786,,,,135.0,161.0,,,0.641195640068855,238.57,88.0,121.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Brick Run,Run,"5 minutes in zone 1, 50 minutes in zone 2, 5 minutes in zone 1",1.0,,2022-06-26,run right off the bike!,5246.31005859375,,,,,1.00921809673309,1.44400000572205,,142.0,,146.0,161.0,,,0.577600002288818,37.31,9.0,48.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -15 minutes Zone 1 Main Set: -5 x 30 minutes at high Zone 2 - mid Zone 2b with 15 minutes of Zone 1 after each interval Cool Down: 60 minutes Zone 1,5.0,,2022-07-10,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts be slightly above the pace you plan on racing at.",43660.26171875,,,,,2.50675702095032,4.83799982070923,,,,139.0,178.0,,,0.692098377089373,136.1,26.0,43.0,23.0,17.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Brick Run Mile Repeats,Run,Warm up for 10 minutes in zone 1-2 then do: 2X1 miles in zone 2b with .25 miles zone 1 recovery in-between 5 minutes in zone 1-2,0.750555555555556,5845.0,2022-07-10,,5001.27978515625,,,,,0.617640852928162,2.24900007247925,,148.0,,152.0,172.0,,,0.914215352376699,56.49,3.0,19.0,14.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2022-07-11,,14481.8203125,,,,,0.645261645317078,6.23400020599365,,,,147.0,175.0,,,0.7124172001928,35.88,13.0,15.0,3.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 6X5 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.2,,2022-07-12,,6507.06005859375,,,,,1.42961406707764,1.26400005817413,,124.0,,151.0,175.0,,,0.505600023269653,40.84,7.0,16.0,26.0,25.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Long Endurance Swim,Swim,"Warm up Zone 1: 200 swim, 200 kick, 200 pull 500 Zone 2b 20 x 25 Zone 5 SPRINT 1000 Zone 2b 100 Zone 1 easy kick 500 Zone 2b 100 Zone 1 easy cool down",1.67508044189877,3017.52001953125,2022-07-14,"3300 yards. This workout requires paddles as written, but may be done without. You may kick with or without fins.",1300.0,,,,,0.526388334698147,0.685654008438819,,25.0,,131.0,157.0,,,1.16622814075262,83.49,17.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance broken intervals,Bike,"Warm Up: -5 minutes Zone 1 -10 minutes Zone 2 Main Set: -3 x 8 minutes done as 3 minutes in Zone 3, 1 minute in Zone 4, 3 minutes in Zone 3, 1 minute in Zone 4 with 4 minutes of recovery in Zone 1 in between interval sets Cool Down: 9 minutes Zone 1",1.0,,2022-07-14,These are Zone 3 efforts broken up with Zone 4 sprints to increase speed while working on muscular endurance.,20775.6796875,,,,,0.764043927192688,7.55299997329712,,,,154.0,179.0,,,0.775894272744922,50.6,4.0,15.0,13.0,11.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
Running,Run,,,,2022-07-14,,3258.02001953125,,,,,0.37266942858696,2.42799997329712,,150.0,,150.0,164.0,,,0.971763046245543,38.05,3.0,14.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance,Bike,Warm Up: -3 minutes Zone 1 -5 minutes Zone 2 Main Set: -4 x 10 minutes in Zone 3 with 3 minutes of recovery in Zone 1after each interval,1.0,,2022-07-15,Longer steady Muscular endurance sets working on strengthening your maximum sustained power with shorter recovery times,30187.9609375,,,,,1.11878335475922,7.49499988555908,,,,144.0,176.0,,,0.719018645183353,64.26,17.0,15.0,12.0,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Endurance Swim,Swim,Warm up: 200 Zone 1 swim easy 3X1000 Zone 2b! Record your time! 100 Zone 1 easy cool down,1.59056977695889,3017.52001953125,2022-07-16,3300 yards,1650.0,,,,,0.616477224561903,0.743243243243243,,27.0,,145.0,163.0,,,1.26390178845679,124.47,7.0,28.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 2b Long Run,Run,Warm up in zone 1-2 for 15 minutes then do: 4x25 minutes in zone 2b with 3 minutes zone 1-2 recovery in-between cool down for 10 minutes in zone 1-2,2.28333333333333,,2022-07-16,,0.0,,,,,0.0034655556082725,0.0,,,,69.0,75.0,,,0.562572521536438,0.11,,,,,,,,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-07-16,,10551.3203125,,,,,2.11138200759888,1.38800001144409,,138.0,,145.0,167.0,,,0.555200004577637,73.46,29.0,77.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,"Warm Up: -30 minutes Zone 1 Main Set: 5 x 30 minutes done as 25 minutes at high Zone 2 - mid Zone 2b, 5 minutes Zone 3 with 15 minutes of recovery in Zone 1 after each interval set Cool Down: 105 minutes Zone 1",6.0,,2022-07-17,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be above the pace you plan on racing at. These are long race efforts, use them to be comfortable in aero and to get used to what race day will feel like",79717.6171875,,,,,3.79862380027771,5.8289999961853,,,,130.0,173.0,,,0.633371796284968,174.54,81.0,60.0,13.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,"Warm Up: -30 minutes Zone 1 Main Set: 5 x 30 minutes done as 25 minutes at high Zone 2 - mid Zone 2b, 5 minutes Zone 3 with 15 minutes of recovery in Zone 1 after each interval set Cool Down: 105 minutes Zone 1",6.0,,2022-07-19,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. Have these interval efforts to be above the pace you plan on racing at. These are long race efforts, use them to be comfortable in aero and to get used to what race day will feel like",125179.59375,,,,,5.01854658126831,6.92899990081787,,,,142.0,176.0,,,0.676942373429199,265.27,97.0,128.0,34.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2022-07-21,,1500.0,,,,,0.573061390982734,0.726744186046512,,26.0,,130.0,157.0,,,1.23605139777193,108.22,20.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Broken 1000,Swim,"Warm up Zone 1: 200 drill, 200 swim, 200 kick Broken 1000 Zone 3: 5x100 negative split (second half of the 100 is fatser than the first) 5x100 done as 100 SPRINT, 100 race pace, 100 kick, 100 SPRINT 3x300 Zone 3 as: first 100 FAST, 2nd 100 race pace, 3rd 100 easy 8x50 Zone 1 25 drill/25 sprint 100 Zone 1 cool down easy",1.52653289000193,2743.2001953125,2022-07-22,3000 yards. You may drill and kick with or without fins.,1075.0,,,,,0.409657779269748,0.728813559322034,,26.0,,135.0,154.0,,,1.23917795432519,77.95,13.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 2b Long Run,Run,Warm up in zone 1-2 for 10 minutes then do: 4x30 minutes in zone 2b with 3 minutes zone 1-2 recovery in-between cool down for 10 minutes in zone 1-2,2.53333333333333,,2022-07-22,,19483.189453125,,,,,2.37204813957214,2.28200006484985,,140.0,,146.0,167.0,,,0.960461770065301,247.71,21.0,61.0,54.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2022-07-24,,4050.0,,,,,1.39662334018283,0.80532909127063,,26.0,,144.0,162.0,,,1.36937422207883,358.63,24.0,53.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Race Pace Intervals,Bike,Warm Up: -20 minutes Zone 1 Main Set: -20 minutes Zone 2 -5 minutes Zone 1 -20 minutes high Zone 2 - low Zone 2b -5 minutes Zone 1 -20 minutes Zone 2 -5 minutes Zone 1 -10 minutes high Zone 2 - low Zone 2b -10 minutes Zone 3 Cool Down: -5 minutes Zone 1,2.0,,2022-08-01,"This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. The first 20 minutes of these race intervals are at or just below expected race pace, Second 20 minutes are just above race pace. Third 20 minutes at or just below expected race pace, The Last 20 minutes are broken up as 10 minutes above race pace with the last 10 minutes being in Zone 3. These higher paced intervals will get your muscles used to higher intensity to better set you up on race day.",46103.48046875,,,,,1.80184578895569,7.10699987411499,,,,143.0,169.0,,,0.688747134558734,96.1,34.0,48.0,21.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Brick Run Mile Repeats,Run,Warm up for 10 minutes in zone 1-2 then do: 2X1 miles in zone 2b (race pace) with .25 miles zone 1 recovery in-between 5 minutes zone 1-2,0.750555555555556,5845.0,2022-08-01,,5352.10009765625,,,,,0.763262510299683,1.94799995422363,,118.0,,146.0,166.0,,,0.971412294464799,79.26,6.0,14.0,19.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Simple Swim,Swim,"Warm Up Zone 1 (do this 2 times through) : 2x200 (50 kick, 50 swim, 50 kick, 50 swim), 3x100 Easy 1x200 Zone 3 2x75 Zone 4-5 1x150 Zone 3 2x125 Zone 3 1x100 Zone 4 2x75 Zone 5 1x50 Zone 5 cool down Zone 1 200 easy",1.34272711171044,2423.16015625,2022-08-02,2650 yards. You can kick with or without fins.,1450.0,,,,,0.487316946453518,0.826210826210826,,27.0,,129.0,159.0,,,1.40508600656171,135.18,7.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2022-08-07,,4175.0,,,,,1.47336444642809,0.787141779788839,,28.0,,158.0,174.0,,,1.33811276806455,353.01,2.0,3.0,59.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2022-08-07,,178391.015625,,,,,7.66699314117432,6.46299982070923,,,,147.0,173.0,,,0.697940994547444,435.36,109.0,198.0,120.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Running,Run,,,,2022-08-07,,42937.03125,,,,,6.15345096588135,1.93799996376038,,135.0,,130.0,162.0,,,0.814203704329937,472.89,198.0,65.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
easy ride,Bike,nice and easy ride for active recovery Don't worry about staying in a specific zones just ride,0.5,,2022-08-21,,11527.7998046875,,,,,0.702062249183655,4.56099987030029,,,,131.0,172.0,,,0.673068619632877,34.92,6.0,4.0,6.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2022-09-01,,16777.369140625,,,,,0.697105824947357,6.68499994277954,,,,133.0,166.0,,,0.647384859938527,32.08,14.0,11.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Indoor Cycling,Bike,,,,2022-09-03,,0.0,,,,,0.421598613262177,0.0,,,,138.0,161.0,,,0.674243153805519,20.78,10.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2022-09-04,,17460.98046875,,,,,0.759334444999695,6.38800001144409,,,,140.0,169.0,,,0.721611349509379,43.49,2.0,6.0,20.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Running,Run,,,,2022-09-11,,693.900024414063,,,,,0.0980738922953606,1.9650000333786,,144.0,,120.0,133.0,,,0.78628897950602,6.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-09-13,,1132.38000488281,,,,,0.338721394538879,0.929000020027161,,113.0,,107.0,147.0,,,0.377317022395335,5.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Running,Run,,,,2022-09-19,,986.909973144531,,,,,0.557873606681824,0.49099999666214,,35.0,,131.0,152.0,,,0.273398955713117,4.55,20.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-09-19,,2080.92993164063,,,,,0.430200576782227,1.34399998188019,,149.0,,100.0,128.0,,,0.537599992752075,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2022-09-20,,15745.7900390625,,,,,0.740795016288757,5.90399980545044,,,,134.0,183.0,,,0.683932642535776,38.1,11.0,12.0,4.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
Running,Run,,,,2022-09-22,,2693.75,,,,,0.321163862943649,2.32999992370605,,148.0,,141.0,163.0,,,0.937114089136638,30.36,9.0,4.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Running,Run,,,,2022-09-24,,5405.22021484375,,,,,0.584403336048126,2.56900000572205,,153.0,,151.0,168.0,,,1.02750530891183,67.41,6.0,5.0,20.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2022-09-25,,25256.099609375,,,,,1.08468580245972,6.46799993515015,,,,146.0,186.0,,,0.744738474041695,66.76,12.0,8.0,27.0,6.0,0.0,2.0,1.0,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-09-30,,2712.14990234375,,,,,0.413606405258179,1.82099997997284,,152.0,,154.0,177.0,,,0.728399991989136,23.8,9.0,4.0,1.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-10-07,,596.97998046875,,,,,0.194274172186852,0.853999972343445,,97.0,,102.0,126.0,,,0.396607398695581,3.25,,,,,,,,,,,,,,,,,,,,,,
Running,Run,,,,2022-10-08,,9201.5595703125,,,,,1.0730094909668,2.38199996948242,,152.0,,143.0,161.0,,,0.952161848761589,107.96,22.0,44.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-10-12,,2453.60009765625,,,,,0.709827482700348,0.959999978542328,,98.0,,140.0,180.0,,,0.472442155779277,17.4,6.0,1.0,0.0,7.0,5.0,7.0,0.0,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-10-16,,3855.84008789063,,,,,0.848932206630707,1.26199996471405,,117.0,,139.0,183.0,,,0.50479998588562,23.87,5.0,13.0,15.0,4.0,2.0,1.0,0.0,,,,,,,,,,,,,,,
Treadmill Running,Run,,,,2022-10-21,,2207.85009765625,,,,,0.473025262355804,1.29700005054474,,122.0,,143.0,172.0,,,0.518800020217896,13.84,1.0,18.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
FTP Test,Bike,Warm Up: -5 minutes zone 1 -10 minutes zone 2 -4 x :30 second sprints at Zone 4 with 1 minute of recovery in zone 1 in between intervals -4 minutes zone 2 Main Set: perform a 20 or 30-minute time trial going as hard as you can maintain for that entire duration (This should be done on a level course or on a trainer). Cool Down: 5 minutes zone 1,1.0,,2022-10-23,"Use this workout to set or re confirm your zones. The SOAR calculator is based off of a 30 minute test, so that number is more accurate. A 20 minute test is still good to go off of but times that number by .95 to get your number to plug into the calculator. You can choose to go for 20 or 30 minutes. This is an all out effort",23878.869140625,,,,,0.904407501220703,7.33400011062622,,,,152.0,184.0,,,0.774328723880511,59.92,7.0,18.0,11.0,11.0,4.0,2.0,0.0,,,,,,,,,,,,,,,
FTP Test,Run,FTP Test! Warm up for 20 minutes in zone 1-2 then do: 20 minutes at a 5K or zone 3 effort 10 minutes easy zone 1-2 cool down,0.833333333333333,,2022-10-25,Warm up REALLY well before this test...I want you to be sweating before you start the test interval! Make sure you lap your watch or start your treadmill over so you have accurate and isolated data to calculate your run zones. The test interval should be done like you're racing a 5K...as fast as you can without slowing down or stopping! We then take your average pace for the test interval to calculate your run zones.,6404.0400390625,,,,,0.64428722858429,2.76099991798401,,154.0,,159.0,173.0,,,1.10405445277331,86.07,1.0,12.0,7.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Sprints!,Swim,"Warm up with: 200 swim 100 kick 200 pull Really focus on your form during the warm-up because you MUST keep good form on these sprints. You will have slower times to start with, but they will begin to drop as good form becomes second nature. Main Set: 8x100 ALL OUT SPRINT! I want the recovery between these sets to be 2-3 minutes. I want your HR to come all the way back down, and the lactic acid to build up in your arms and legs. These need to be ALL OUT! As fast as humanly possible. That's the only reason you get such a long rest is because you need to be spent by the end of each 100. Also, these cannot get slower. I would prefer if they got faster. Record your times! 50s on one minute 15 seconds. I want you to do 10x50 sprints LEAVING on 1:15, so watch the clock! These are not necessarily all out, but still a sprint. 10x25 on 30 seconds. These ARE all out, and I want you leaving the wall at 30 seconds. Don't sandbag these because they're at the end of the workout. Cooldown: 200 easy swim",0.5,1188.71997070313,2022-10-26,,1300.0,,,,,0.515576113594903,0.700053850296177,,26.0,,145.0,174.0,,,1.19068527944107,87.03,4.0,13.0,7.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
FTP Test,Bike,Warm Up: -5 minutes zone 1 -10 minutes zone 2 -4 x :30 second sprints at Zone 4 with 1 minute of recovery in zone 1 in between intervals -4 minutes zone 2 Main Set: perform a 20 or 30-minute time trial going as hard as you can maintain for that entire duration (This should be done on a level course or on a trainer). Cool Down: 5 minutes zone 1,1.0,,2022-10-28,"Use this workout to set or re confirm your zones. The SOAR calculator is based off of a 30 minute test, so that number is more accurate. A 20 minute test is still good to go off of but times that number by .95 to get your number to plug into the calculator. You can choose to go for 20 or 30 minutes. This is an all out effort",23970.859375,,,,,0.908412218093872,7.32999992370605,,,,143.0,178.0,,,0.730749145827726,53.6,6.0,16.0,12.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Vo2 building duration intervals,Bike,"Warm Up: -12 minutes Zone 1 Main Set: -8 x 1 minute done as :30 seconds in zone 4, :30 seconds in Zone 2 -5 minutes of recovery in Zone 1 -10 x 1 minute done as :30 seconds in Zone 4, :30 seconds in Zone 2 -5 minutes of recovery in Zone 1 Cool Down descending efforts done as: -5 minutes high Zone 2 -5 minutes low Zone 2 -5 minutes high Zone 1 -5 minutes low Zone 1",1.0,,2022-10-30,These are high intensity sprints starting at 8 x :30 seconds in Zone 4 and building up to 10 x :30 zone 4. 5 minutes of recovery in zone 1 in between interval sets,2705.25,,,,,0.335741370916367,2.23799991607666,,,,133.0,176.0,,,0.675317802279252,16.51,6.0,1.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
